,lat,long,category,source
97185,41.712066,-87.731385,park,Google
97267,41.72607100000001,-87.75077900000002,school,Google
97268,41.724263,-87.75142,school,Google
97315,41.720132,-87.745642,hospital,Google
97372,41.720506,-87.752596,library,Google
97381,41.720906,-87.752852,local_government_office,Google
97384,41.720904,-87.752852,local_government_office,Google
97388,41.720904,-87.752852,local_government_office,Google
97391,41.719925,-87.754809,school,Google
97420,41.718198,-87.743625,school,Google
97454,41.71976,-87.749415,cafe,Google
97461,41.713644,-87.745052,school,Google
97464,41.712106,-87.747477,park,Google
97474,41.718922,-87.752275,school,Google
97477,41.719777,-87.75315,school,Google
97491,41.718335,-87.756236,park,Google
97503,41.711573,-87.75449,school,Google
97506,41.712255,-87.75421899999998,school,Google
97508,41.71197700000001,-87.754497,school,Google
97514,41.7852769,-87.7637255,park,Google
97521,41.784164,-87.762119,park,Google
97523,41.785193,-87.763982,park,Google
97535,41.778903,-87.761854,school,Google
97584,41.780588,-87.77144399999997,school,Google
97595,41.778141,-87.768935,school,Google
97694,41.7796763,-87.7794078,park,Google
97695,41.780588,-87.776999,school,Google
97696,41.779817,-87.778879,park,Google
97736,41.780899,-87.787612,school,Google
97760,41.776636,-87.78220300000002,library,Google
97787,41.776592,-87.78969599999998,school,Google
97799,41.776421,-87.789777,school,Google
97829,41.758259,-87.769114,local_government_office,Google
97837,41.7545019,-87.76341790000002,park,Google
97840,41.754455,-87.76104000000002,school,Google
97844,41.754276,-87.763114,park,Google
97853,41.753088,-87.76199799999998,school,Google
97881,41.753242,-87.770372,school,Google
97882,41.753922,-87.770054,school,Google
97883,41.752384,-87.77083499999998,school,Google
97887,41.752731,-87.770071,local_government_office,Google
97888,41.752731,-87.770071,local_government_office,Google
97897,41.750032,-87.776721,school,Google
97912,41.7535675,-87.7794078,park,Google
97913,41.753908,-87.78094499999997,park,Google
97916,41.753879,-87.78106600000002,park,Google
97917,41.753934,-87.77896199999998,park,Google
97923,41.749451,-87.777222,school,Google
97937,41.74870900000001,-87.783149,local_government_office,Google
97953,41.7842221,-87.797697,park,Google
97955,41.784685,-87.796019,park,Google
97960,41.784287,-87.797733,park,Google
97965,41.787059,-87.801524,school,Google
98009,41.782595,-87.805835,school,Google
98010,41.782595,-87.805835,school,Google
98011,41.78281,-87.80505600000002,school,Google
98012,41.784135,-87.804484,local_government_office,Google
98013,41.784422,-87.805975,local_government_office,Google
98014,41.784135,-87.804484,local_government_office,Google
98026,41.780754,-87.808194,school,Google
98027,41.78031,-87.807834,school,Google
98032,41.776421,-87.793944,school,Google
98039,41.777103,-87.798992,park,Google
98042,41.77745,-87.798036,school,Google
98062,41.776699,-87.804778,school,Google
98064,41.776816,-87.804159,school,Google
98093,41.774754,-87.810056,school,Google
98097,41.775032,-87.810056,school,Google
98148,41.777967,-87.81349300000002,library,Google
98153,41.77841,-87.81359499999998,cafe,Google
98208,41.772814,-87.81643199999998,library,Google
98209,41.770721,-87.815332,park,Google
98210,41.770986,-87.813505,school,Google
98213,41.771788,-87.81484300000002,school,Google
98216,41.769973,-87.81834,local_government_office,Google
98255,41.762534,-87.80648199999997,local_government_office,Google
98266,41.755032,-87.796722,school,Google
98283,41.751072,-87.799645,university,Google
98289,41.751072,-87.799645,university,Google
98310,41.754898,-87.80516999999998,local_government_office,Google
98311,41.754904,-87.804959,local_government_office,Google
98312,41.754904,-87.804959,local_government_office,Google
98317,41.749369,-87.80368929999999,park,Google
98318,41.749369,-87.803689,park,Google
98319,41.749477,-87.805888,school,Google
98333,41.759522,-87.816139,park,Google
98335,41.75392100000001,-87.815055,school,Google
98349,41.74861,-87.759649,hospital,Google
98395,41.745104,-87.768392,school,Google
98396,41.745104,-87.768392,school,Google
98414,41.74031,-87.76977600000002,school,Google
98415,41.739963,-87.772216,park,Google
98417,41.7400609,-87.77233609999998,park,Google
98463,41.7388052,-87.7717211,park,Google
98465,41.738554,-87.771586,park,Google
98476,41.738432,-87.77350899999998,library,Google
98477,41.737243,-87.775042,park,Google
98483,41.733897,-87.770253,school,Google
98524,41.738088,-87.785332,school,Google
98534,41.7435373,-87.79139649999998,park,Google
98535,41.743537,-87.79139599999998,park,Google
98539,41.739228,-87.78582,park,Google
98546,41.736977,-87.778943,school,Google
98550,41.7396996,-87.7858637,park,Google
98589,41.729949,-87.777814,park,Google
98590,41.731151,-87.780295,school,Google
98601,41.7297463,-87.7777168,park,Google
98640,41.733804,-87.790906,school,Google
98649,41.722533,-87.759775,school,Google
98651,41.722018,-87.759275,school,Google
98652,41.722018,-87.759275,school,Google
98671,41.720305,-87.761923,university,Google
98679,41.721304,-87.767689,school,Google
98686,41.725019,-87.772599,school,Google
98687,41.7269,-87.77266999999998,school,Google
98689,41.726468,-87.770668,school,Google
98690,41.726253,-87.772306,park,Google
98811,41.715694,-87.768097,school,Google
98814,41.715626,-87.768139,park,Google
98903,41.727643,-87.780082,school,Google
98915,41.72136679999999,-87.7867858,park,Google
98917,41.723106,-87.784974,park,Google
98920,41.720588,-87.78171999999998,school,Google
98921,41.720103,-87.782861,school,Google
98922,41.719708,-87.779364,school,Google
98927,41.720546,-87.782112,school,Google
98930,41.720508,-87.781672,school,Google
98943,41.726144,-87.790887,school,Google
98944,41.721824,-87.786265,park,Google
98945,41.71985,-87.789259,cafe,Google
98978,41.719322,-87.777767,local_government_office,Google
98988,41.71953,-87.77833199999998,hospital,Google
99139,41.715944,-87.78473100000002,university,Google
99167,41.711576,-87.777396,hospital,Google
99190,41.711807,-87.78122900000002,hospital,Google
99202,41.717427,-87.787258,school,Google
99226,41.716977,-87.78783100000003,school,Google
99300,41.746471,-87.799198,cafe,Google
99324,41.741421,-87.79505400000002,school,Google
99325,41.740832,-87.794659,school,Google
99339,41.7398529,-87.80199920000003,park,Google
99373,41.7432088,-87.806762,park,Google
99378,41.74459,-87.806946,park,Google
99380,41.743364,-87.806732,park,Google
99393,41.739661,-87.801964,park,Google
99395,41.742904,-87.8081,school,Google
99468,41.729232,-87.797303,park,Google
99520,41.731662,-87.798833,hospital,Google
99533,41.734627,-87.803201,local_government_office,Google
99563,41.733296,-87.80284300000002,school,Google
99583,41.747639,-87.815523,library,Google
99609,41.742951,-87.815173,park,Google
99625,41.747785,-87.819242,school,Google
99633,41.747515,-87.821771,local_government_office,Google
99640,41.745032,-87.82255500000002,school,Google
99686,41.73531,-87.819222,school,Google
99733,41.7291907,-87.7973897,park,Google
99757,41.728428,-87.801446,cafe,Google
99860,41.727131,-87.806731,cafe,Google
99866,41.722567,-87.80263199999997,school,Google
99867,41.724379,-87.80256999999997,school,Google
99886,41.713712,-87.793788,park,Google
99887,41.713712,-87.793788,park,Google
99892,41.71033,-87.796392,school,Google
99946,41.724477,-87.814499,school,Google
99949,41.728169,-87.81402299999998,park,Google
99956,41.72415,-87.814812,school,Google
100010,41.723956,-87.821157,park,Google
100032,41.718773,-87.81451700000002,school,Google
100046,41.715971,-87.81280600000002,school,Google
100047,41.715971,-87.81280600000002,school,Google
100095,41.715866,-87.816443,school,Google
100104,41.716424,-87.81791899999997,university,Google
100181,41.71111,-87.817711,school,Google
100219,41.7159625,-87.8298003,park,Google
100226,41.718088,-87.827555,school,Google
100229,41.7098946,-87.8215079,park,Google
100230,41.709659,-87.821362,park,Google
100233,41.864482,-87.83336800000002,park,Google
100234,41.864484,-87.83327,local_government_office,Google
100235,41.864394,-87.83351,hospital,Google
100238,41.863504,-87.836062,hospital,Google
100240,41.862897,-87.836037,hospital,Google
100242,41.86136,-87.833984,hospital,Google
100244,41.861732,-87.833999,library,Google
100245,41.86136,-87.833984,hospital,Google
100253,41.860546,-87.834755,hospital,Google
100254,41.860869,-87.83628399999998,hospital,Google
100257,41.858731,-87.833333,hospital,Google
100267,41.864401,-87.836454,local_government_office,Google
100292,41.861405,-87.841229,hospital,Google
100296,41.858394,-87.836556,local_government_office,Google
100325,41.8539,-87.84105799999998,hospital,Google
100363,41.8363962,-87.8391266,park,Google
100365,41.845309,-87.844503,school,Google
100367,41.845476,-87.843817,school,Google
100441,41.863302,-87.851895,library,Google
100442,41.860325,-87.852755,local_government_office,Google
100443,41.8564691,-87.8497574,park,Google
100448,41.854584,-87.84853000000003,park,Google
100449,41.854725,-87.851291,cafe,Google
100450,41.859476,-87.854504,school,Google
100452,41.856334,-87.849762,park,Google
100517,41.859789,-87.86142,park,Google
100547,41.8545842,-87.8485295,park,Google
100557,41.852993,-87.853463,school,Google
100587,41.84642,-87.847004,school,Google
100602,41.8439104,-87.85865849999998,park,Google
100652,41.839015,-87.829255,park,Google
100660,41.836396,-87.839127,park,Google
100669,41.82897,-87.831734,school,Google
100670,41.82806,-87.829254,school,Google
100672,41.829786,-87.832107,school,Google
100674,41.828546,-87.83420699999998,school,Google
100693,41.8391,-87.850371,park,Google
100702,41.840253,-87.855828,school,Google
100704,41.839456,-87.85624,park,Google
100705,41.844398,-87.858101,park,Google
100706,41.837531,-87.856448,school,Google
100709,41.835947,-87.856615,school,Google
100711,41.835587,-87.856448,school,Google
100758,41.825486,-87.84836,library,Google
100769,41.828368,-87.851683,school,Google
100809,41.826142,-87.852003,school,Google
100810,41.826332,-87.851586,school,Google
100811,41.826332,-87.851586,school,Google
100812,41.826982,-87.85253399999998,school,Google
100849,41.82593,-87.854516,park,Google
100859,41.861625,-87.862874,local_government_office,Google
100860,41.861625,-87.862874,local_government_office,Google
100880,41.863532,-87.869444,hospital,Google
100914,41.855594,-87.863073,local_government_office,Google
100939,41.863517,-87.87262,school,Google
101016,41.85605200000001,-87.871189,school,Google
101018,41.856138,-87.872564,school,Google
101019,41.856138,-87.872564,school,Google
101022,41.855864,-87.871449,school,Google
101024,41.855031,-87.875338,school,Google
101051,41.847253,-87.8715465,park,Google
101058,41.8448153,-87.874001,park,Google
101059,41.847403,-87.871488,park,Google
101063,41.852352,-87.877124,park,Google
101067,41.8393524,-87.88075,park,Google
101069,41.845132,-87.87443,park,Google
101075,41.8634,-87.880507,local_government_office,Google
101117,41.864033,-87.886967,local_government_office,Google
101147,41.855519,-87.89008299999998,library,Google
101150,41.852417,-87.88168399999998,cafe,Google
101157,41.85152100000001,-87.881654,school,Google
101171,41.850968,-87.882011,local_government_office,Google
101199,41.848661,-87.88209300000003,school,Google
101243,41.848602,-87.88668,school,Google
101250,41.849753,-87.89395,school,Google
101253,41.853364,-87.893672,school,Google
101261,41.848448,-87.893624,school,Google
101265,41.841091,-87.866162,park,Google
101266,41.841802,-87.865572,local_government_office,Google
101267,41.841203,-87.866036,park,Google
101278,41.835374,-87.869294,park,Google
101303,41.834662,-87.863104,school,Google
101317,41.831532,-87.865661,park,Google
101318,41.831722,-87.86591,school,Google
101319,41.83248,-87.86594000000002,school,Google
101320,41.832143,-87.865926,school,Google
101328,41.8357284,-87.8693988,park,Google
101331,41.831499,-87.86725899999998,school,Google
101345,41.8324211,-87.8752282,park,Google
101362,41.833486,-87.875047,park,Google
101364,41.832767,-87.87689300000002,park,Google
101372,41.828226,-87.878436,park,Google
101380,41.838894,-87.880654,park,Google
101382,41.83896770000001,-87.8936317,park,Google
101383,41.842253,-87.89200500000003,school,Google
101384,41.84392,-87.889783,school,Google
101389,41.838968,-87.893632,park,Google
101392,41.8283787,-87.8917917,park,Google
101406,41.828098,-87.891719,park,Google
101419,41.818527,-87.828953,park,Google
101427,41.823005,-87.840866,park,Google
101429,41.824221,-87.840062,park,Google
101430,41.823005,-87.840866,local_government_office,Google
101431,41.823005,-87.840866,local_government_office,Google
101446,41.82291,-87.844705,school,Google
101501,41.81892,-87.844503,school,Google
101528,41.815759,-87.832388,cafe,Google
101560,41.806698,-87.828391,school,Google
101570,41.809278000000006,-87.835642,park,Google
101588,41.812532,-87.841447,school,Google
101607,41.823891,-87.848274,school,Google
101758,41.810805,-87.84822259999999,park,Google
101761,41.810909,-87.848137,park,Google
101767,41.812254,-87.85450300000002,school,Google
101768,41.81258,-87.853944,school,Google
101793,41.808111,-87.860318,park,Google
101795,41.801971,-87.829985,park,Google
101800,41.800328,-87.83125600000002,library,Google
101806,41.800369,-87.832539,local_government_office,Google
101815,41.805814,-87.844495,local_government_office,Google
101876,41.8035792,-87.8604998,park,Google
101890,41.803387,-87.860922,park,Google
101938,41.789132,-87.86017,local_government_office,Google
101939,41.789132,-87.86017,park,Google
101943,41.825278,-87.86399499999997,park,Google
101947,41.8249239,-87.8696925,park,Google
101952,41.824924,-87.869692,park,Google
101993,41.82147,-87.869642,school,Google
101999,41.8189055,-87.8663304,park,Google
102004,41.818872,-87.866486,park,Google
102070,41.824256,-87.871569,library,Google
102078,41.82496,-87.871387,school,Google
102084,41.825031,-87.874504,school,Google
102106,41.823122,-87.873661,local_government_office,Google
102123,41.816265,-87.87296500000002,school,Google
102128,41.819198,-87.876726,school,Google
102129,41.819675,-87.876926,school,Google
102134,41.817968,-87.876853,school,Google
102159,41.814156,-87.867847,hospital,Google
102184,41.815644,-87.869788,school,Google
102215,41.814048,-87.869506,local_government_office,Google
102218,41.814048,-87.869506,local_government_office,Google
102219,41.814048,-87.869506,local_government_office,Google
102220,41.814048,-87.869506,local_government_office,Google
102230,41.812782,-87.868289,local_government_office,Google
102231,41.813974,-87.869849,cafe,Google
102259,41.812277,-87.86971,library,Google
102290,41.815427,-87.87158199999998,school,Google
102293,41.816012,-87.872703,school,Google
102380,41.812809,-87.871726,school,Google
102430,41.810696,-87.87885899999998,park,Google
102440,41.81908,-87.880411,school,Google
102446,41.819445,-87.885521,school,Google
102450,41.8203,-87.8953,local_government_office,Google
102454,41.818779,-87.895544,school,Google
102490,41.81254000000001,-87.88045699999998,school,Google
102500,41.811779,-87.886724,school,Google
102501,41.813885,-87.888605,park,Google
102502,41.807147,-87.880191,school,Google
102503,41.806584,-87.88547,school,Google
102516,41.8114745,-87.8928651,park,Google
102517,41.811417,-87.894924,school,Google
102520,41.811501,-87.894997,school,Google
102521,41.81155,-87.89301400000002,park,Google
102547,41.801143,-87.86617,school,Google
102548,41.801139,-87.86654399999998,school,Google
102582,41.803592,-87.869098,school,Google
102583,41.803436,-87.868836,local_government_office,Google
102621,41.804688,-87.88005600000002,school,Google
102622,41.80416,-87.877278,park,Google
102627,41.804476,-87.880059,school,Google
102669,41.794104,-87.867006,school,Google
102756,41.792,-87.86920500000002,school,Google
102794,41.795031,-87.874225,school,Google
102795,41.795309,-87.874503,school,Google
102796,41.794608,-87.874575,school,Google
102829,41.79032,-87.877253,school,Google
102876,41.80127589999999,-87.8871914,park,Google
102879,41.80119000000001,-87.88739100000002,park,Google
102885,41.796989,-87.88595,hospital,Google
102886,41.796698,-87.886726,hospital,Google
102897,41.8056808,-87.8902583,park,Google
102921,41.805672,-87.890162,park,Google
102995,41.80102700000001,-87.88933,school,Google
103010,41.797435,-87.89756,school,Google
103017,41.797802,-87.89723000000002,school,Google
103033,41.790005,-87.88031,school,Google
103065,41.792366,-87.88806,park,Google
103066,41.792403,-87.888162,hospital,Google
103069,41.795728,-87.896783,school,Google
103071,41.794456,-87.896976,park,Google
103112,41.858445,-87.90651,park,Google
103165,41.845638,-87.902342,cafe,Google
103167,41.845635,-87.9024,school,Google
103224,41.862253,-87.91579899999998,school,Google
103233,41.8583222,-87.934093,park,Google
103275,41.848359,-87.924329,library,Google
103281,41.849655,-87.92534599999998,hospital,Google
103296,41.84946400000001,-87.929446,university,Google
103311,41.847173,-87.929037,library,Google
103338,41.8372729,-87.90283070000002,park,Google
103354,41.837276,-87.902877,park,Google
103366,41.834416,-87.90615600000002,local_government_office,Google
103377,41.835232,-87.89957,cafe,Google
103383,41.82620770000001,-87.9089623,park,Google
103405,41.83243,-87.911194,local_government_office,Google
103406,41.83243,-87.911194,park,Google
103407,41.826821,-87.90876999999998,park,Google
103418,41.839487,-87.92724,school,Google
103432,41.863623,-87.93567,hospital,Google
103433,41.863623,-87.93567,hospital,Google
103453,41.858886,-87.934598,park,Google
103465,41.86435,-87.943821,school,Google
103469,41.856819,-87.940445,hospital,Google
103564,41.851502,-87.940956,school,Google
103627,41.858308,-87.954033,school,Google
103647,41.85613,-87.960871,local_government_office,Google
103709,41.850637,-87.953356,cafe,Google
103792,41.846017,-87.95418599999998,university,Google
103816,41.8506,-87.9607,park,Google
103820,41.854043,-87.96204200000003,school,Google
103826,41.853919,-87.962285,school,Google
103833,41.8544,-87.9647,local_government_office,Google
103896,41.844893,-87.940188,library,Google
103899,41.834286,-87.935472,local_government_office,Google
103902,41.843702,-87.94384000000002,school,Google
103915,41.838344,-87.948013,school,Google
103920,41.836652,-87.946125,cafe,Google
103924,41.8303977,-87.93470579999997,park,Google
103925,41.833718,-87.937038,library,Google
103932,41.833081,-87.947854,local_government_office,Google
103933,41.833103,-87.946436,local_government_office,Google
103934,41.833081,-87.947854,local_government_office,Google
103935,41.833081,-87.947854,local_government_office,Google
103937,41.833081,-87.947854,local_government_office,Google
103938,41.833081,-87.947854,local_government_office,Google
103940,41.833081,-87.947854,local_government_office,Google
103941,41.833081,-87.947854,local_government_office,Google
103959,41.8381982,-87.9543099,park,Google
103968,41.842943,-87.95567,school,Google
103987,41.838399,-87.953184,park,Google
103998,41.832823,-87.949522,local_government_office,Google
104007,41.826975,-87.955618,school,Google
104023,41.813333,-87.89867199999998,school,Google
104027,41.81321,-87.900499,park,Google
104028,41.813064,-87.898393,school,Google
104029,41.813087,-87.898393,school,Google
104030,41.812641,-87.899142,library,Google
104054,41.81019600000001,-87.89827,local_government_office,Google
104096,41.8097565,-87.9008378,park,Google
104122,41.809721,-87.90093900000002,park,Google
104151,41.808505,-87.902116,cafe,Google
104164,41.807912,-87.904624,park,Google
104169,41.8056777,-87.9071229,park,Google
104170,41.8136172,-87.90819590000002,park,Google
104171,41.814699,-87.907884,school,Google
104172,41.815075,-87.907315,school,Google
104173,41.814699,-87.907884,school,Google
104174,41.813522,-87.90799100000002,park,Google
104183,41.808399,-87.909235,school,Google
104184,41.808399,-87.90923599999998,school,Google
104185,41.808399,-87.90923599999998,park,Google
104186,41.8076,-87.909243,local_government_office,Google
104188,41.8073475,-87.91356040000002,park,Google
104192,41.821205,-87.921399,cafe,Google
104275,41.812761,-87.917604,school,Google
104278,41.813571,-87.917647,cafe,Google
104287,41.809198,-87.913949,school,Google
104288,41.808334,-87.913915,school,Google
104290,41.806957,-87.914342,park,Google
104291,41.808334,-87.913915,school,Google
104323,41.811503,-87.922912,school,Google
104325,41.811975,-87.92339399999999,school,Google
104371,41.804431,-87.904612,park,Google
104380,41.798364,-87.90505999999998,school,Google
104381,41.798412,-87.904746,school,Google
104387,41.799551,-87.910413,park,Google
104419,41.787531,-87.898392,school,Google
104420,41.7872314,-87.9006845,park,Google
104421,41.787236,-87.901209,park,Google
104433,41.805874,-87.920838,hospital,Google
104467,41.80466,-87.928942,library,Google
104479,41.803779,-87.92678599999998,local_government_office,Google
104518,41.804018,-87.928727,park,Google
104522,41.804018,-87.928727,local_government_office,Google
104525,41.804018,-87.928727,local_government_office,Google
104545,41.802414,-87.92912,cafe,Google
104585,41.801142,-87.926172,school,Google
104602,41.801596,-87.927144,hospital,Google
104616,41.800586,-87.928116,school,Google
104645,41.801,-87.92934699999998,school,Google
104683,41.798513,-87.927159,school,Google
104691,41.790309,-87.920338,school,Google
104743,41.808366,-87.93562490000002,park,Google
104748,41.808248,-87.935627,park,Google
104749,41.812079,-87.93979200000003,hospital,Google
104792,41.82128400000001,-87.955402,school,Google
104846,41.819735,-87.95928599999998,school,Google
104859,41.818168,-87.964053,school,Google
104860,41.818188,-87.963978,school,Google
105082,41.80593,-87.937735,school,Google
105121,41.800423,-87.932346,school,Google
105122,41.800998,-87.933758,school,Google
105130,41.800586,-87.933672,school,Google
105138,41.797809,-87.934783,school,Google
105166,41.801185,-87.93833000000002,hospital,Google
105188,41.7999689,-87.9437432,park,Google
105189,41.799969,-87.94374300000001,park,Google
105195,41.7980233,-87.9478783,park,Google
105196,41.797893,-87.947734,park,Google
105199,41.7946759,-87.9343994,park,Google
105200,41.794724,-87.934389,park,Google
105203,41.795586,-87.936172,school,Google
105205,41.792953,-87.935885,school,Google
105213,41.788656,-87.93180799999998,school,Google
105214,41.789096,-87.931803,school,Google
105223,41.79415,-87.941395,park,Google
105230,41.7931997,-87.9474188,park,Google
105231,41.793287,-87.947436,park,Google
105235,41.79086,-87.943676,park,Google
105242,41.788659,-87.948761,school,Google
105244,41.802531,-87.951172,school,Google
105248,41.801975,-87.95617299999998,school,Google
105254,41.8016308,-87.9585972,park,Google
105269,41.798089,-87.954667,library,Google
105271,41.797673,-87.954451,local_government_office,Google
105293,41.802826,-87.958931,school,Google
105294,41.803033,-87.959383,park,Google
105295,41.801047,-87.958809,park,Google
105360,41.79565,-87.954451,cafe,Google
105363,41.793642,-87.956172,school,Google
105409,41.7913732,-87.958291,park,Google
105415,41.79109,-87.95904399999998,park,Google
105476,41.770865,-87.853946,school,Google
105484,41.7719438,-87.8635686,park,Google
105488,41.776705,-87.86140999999998,park,Google
105489,41.7725754,-87.8557428,park,Google
105490,41.772025,-87.85591099999998,park,Google
105491,41.771424,-87.856018,library,Google
105492,41.771642,-87.854837,local_government_office,Google
105493,41.77243,-87.855719,park,Google
105494,41.771642,-87.854837,local_government_office,Google
105498,41.77200300000001,-87.863371,park,Google
105527,41.75392100000001,-87.835334,school,Google
105528,41.754366,-87.834137,school,Google
105531,41.754366,-87.834137,school,Google
105534,41.749342,-87.83009200000002,local_government_office,Google
105542,41.75147800000001,-87.840199,library,Google
105543,41.750668,-87.840634,park,Google
105544,41.750814,-87.840515,local_government_office,Google
105546,41.750814,-87.840515,local_government_office,Google
105567,41.7575654,-87.8592723,park,Google
105581,41.757198,-87.85956,park,Google
105583,41.784476,-87.866169,school,Google
105584,41.78415800000001,-87.864636,school,Google
105647,41.7811774,-87.8755349,park,Google
105659,41.7798665,-87.8718533,park,Google
105661,41.779919,-87.872064,park,Google
105670,41.781195,-87.87554899999998,park,Google
105673,41.7683729,-87.87216020000002,park,Google
105710,41.767756,-87.87384899999998,park,Google
105719,41.783044,-87.887936,local_government_office,Google
105725,41.783634,-87.89076700000003,school,Google
105727,41.782435,-87.891238,school,Google
105729,41.78398,-87.89325799999997,school,Google
105730,41.783087,-87.891448,school,Google
105734,41.781997,-87.89142,school,Google
105738,41.781698,-87.892837,school,Google
105745,41.772932,-87.88045,local_government_office,Google
105750,41.772635,-87.88579200000002,school,Google
105751,41.772635,-87.88579200000002,school,Google
105793,41.770872,-87.883495,university,Google
105850,41.7721694,-87.8927117,park,Google
105886,41.771919,-87.894826,local_government_office,Google
105889,41.77241,-87.892841,park,Google
105898,41.765335,-87.864212,park,Google
105906,41.755338,-87.879488,school,Google
105915,41.766662,-87.885125,park,Google
105920,41.762133,-87.887805,park,Google
105931,41.762133,-87.8878048,park,Google
105940,41.747985,-87.881772,cafe,Google
105941,41.7532464,-87.8948584,park,Google
105943,41.755036,-87.896298,park,Google
105944,41.754476,-87.89755799999998,school,Google
105945,41.754246,-87.896505,school,Google
105946,41.753351,-87.894499,park,Google
105979,41.745865,-87.838389,school,Google
105981,41.746143,-87.838945,school,Google
106015,41.729542,-87.83284,park,Google
106069,41.7258576,-87.8598861,park,Google
106071,41.742877,-87.848134,hospital,Google
106072,41.74188,-87.848662,school,Google
106073,41.741332,-87.84799699999998,park,Google
106109,41.72781,-87.83366600000002,school,Google
106110,41.727846,-87.832927,school,Google
106112,41.720876,-87.831986,school,Google
106115,41.726173,-87.83666099999998,school,Google
106116,41.726346,-87.83874499999997,park,Google
106117,41.726143,-87.836722,school,Google
106128,41.716411,-87.830052,park,Google
106142,41.718377,-87.834491,local_government_office,Google
106147,41.718377,-87.834509,local_government_office,Google
106159,41.718269,-87.834568,university,Google
106170,41.717465,-87.836065,cafe,Google
106204,41.710477,-87.837289,park,Google
106215,41.738745,-87.869339,park,Google
106219,41.738591,-87.865088,school,Google
106227,41.7387859,-87.8693988,park,Google
106241,41.734374,-87.876814,local_government_office,Google
106268,41.742733,-87.886049,local_government_office,Google
106273,41.741681,-87.892921,school,Google
106274,41.742254,-87.892558,school,Google
106285,41.7320195,-87.8883173,park,Google
106295,41.73202,-87.888317,park,Google
106308,41.708756,-87.877225,local_government_office,Google
106309,41.707435,-87.87388299999998,local_government_office,Google
106310,41.709239,-87.87373000000002,park,Google
106313,41.718344,-87.895709,park,Google
106322,41.7828319,-87.91509309999998,park,Google
106337,41.770151,-87.901264,local_government_office,Google
106345,41.782805,-87.914375,park,Google
106355,41.779125,-87.916493,hospital,Google
106364,41.780066,-87.92234599999998,school,Google
106370,41.780709,-87.927648,school,Google
106375,41.771555,-87.91781800000003,school,Google
106387,41.768013,-87.930879,park,Google
106447,41.762403000000006,-87.913465,library,Google
106457,41.758653,-87.912758,school,Google
106466,41.748798,-87.899464,local_government_office,Google
106487,41.753545,-87.911438,cafe,Google
106510,41.75105300000001,-87.909194,school,Google
106547,41.75079,-87.912625,school,Google
106572,41.762396,-87.916168,school,Google
106574,41.76043,-87.914799,hospital,Google
106576,41.759724,-87.91397099999998,hospital,Google
106583,41.760876,-87.918637,hospital,Google
106586,41.7571171,-87.9196906,park,Google
106603,41.76370900000001,-87.926602,local_government_office,Google
106608,41.754527,-87.914316,cafe,Google
106615,41.753483,-87.916756,school,Google
106616,41.753483,-87.916756,school,Google
106628,41.756931,-87.91982800000002,park,Google
106641,41.752792,-87.913798,cafe,Google
106780,41.774009,-87.931866,park,Google
106807,41.774302,-87.948042,school,Google
106822,41.783086,-87.95145,school,Google
106824,41.782987,-87.951854,school,Google
106835,41.7807432,-87.9546162,park,Google
106837,41.780447,-87.954589,park,Google
106841,41.78358400000001,-87.959721,school,Google
106842,41.78358400000001,-87.959721,school,Google
106853,41.775514,-87.94925699999997,library,Google
106867,41.774281,-87.949035,hospital,Google
106881,41.773543,-87.94930699999998,cafe,Google
106910,41.770496,-87.948518,local_government_office,Google
106928,41.7678959,-87.9313355,park,Google
106930,41.763022,-87.932051,school,Google
106966,41.762695,-87.935988,hospital,Google
106970,41.763029,-87.937179,hospital,Google
107069,41.764911,-87.944423,hospital,Google
107109,41.76266500000001,-87.94024499999998,school,Google
107139,41.761468,-87.945205,school,Google
107182,41.750587,-87.932837,school,Google
107214,41.749827,-87.935034,school,Google
107290,41.75082,-87.94005600000001,local_government_office,Google
107323,41.759026,-87.94837,school,Google
107326,41.759008,-87.948358,park,Google
107328,41.761494,-87.950972,local_government_office,Google
107331,41.75777460000001,-87.9564536,park,Google
107341,41.753642,-87.952838,school,Google
107345,41.756386,-87.95535500000003,library,Google
107347,41.757775,-87.95645400000002,park,Google
107352,41.7505094,-87.9500223,park,Google
107354,41.750189,-87.949763,park,Google
107366,41.74892,-87.95506,school,Google
107374,41.756728,-87.961311,cafe,Google
107428,41.738599,-87.903984,school,Google
107447,41.74794779999999,-87.9198438,park,Google
107448,41.747841,-87.919955,park,Google
107472,41.744792,-87.92676800000002,school,Google
107495,41.738292,-87.924077,local_government_office,Google
107499,41.733248,-87.92622800000002,park,Google
107503,41.723588,-87.905924,park,Google
107513,41.724252,-87.925207,park,Google
107515,41.724483,-87.924966,park,Google
107519,41.723517,-87.926422,school,Google
107523,41.723517,-87.926422,school,Google
107524,41.723365,-87.926725,school,Google
107532,41.74392,-87.932837,school,Google
107533,41.744363,-87.934639,school,Google
107534,41.744066,-87.93486899999998,school,Google
107586,41.747698,-87.941356,local_government_office,Google
107619,41.742066,-87.941168,local_government_office,Google
107637,41.73907,-87.948107,school,Google
107638,41.73738400000001,-87.934634,school,Google
107750,41.74848,-87.95443900000002,school,Google
107762,41.74526,-87.964337,local_government_office,Google
107767,41.741906,-87.963303,park,Google
107775,41.7290454,-87.94971600000002,park,Google
107776,41.728907,-87.949946,park,Google
107848,41.717865,-87.945053,local_government_office,Google
107865,41.7232,-87.9494,school,Google
